copy1	copy2	ID.1	ID.2	TEconsensus.1	TEconsensus.2	species.1	species.2	superfamily	mrca	divTime	pID	length	qStart	qEnd	sStart	sEnd	ka	ks	length.aa	community	hitGroup
GCA_905116865.2-CAJHNH020000131.1-22013-26771-+-GCA_020796225.1:rnd-4_family-983	GCA_020796225.1-CM036753.1-78243091-78248252-C-GCA_020796225.1:rnd-4_family-983	1373	1366	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Candidula_unifasciata	Arion_vulgaris	RC/Helitron	492	325.3	87.779	4607	181	4758	4603	7	0.0645350284132204	0.287536367944204	2226	100115	80544
GCA_905116865.2-CAJHNH020000131.1-22013-26771-+-GCA_020796225.1:rnd-4_family-983	GCA_020796225.1-CM036772.1-15364689-15369728-C-GCA_020796225.1:rnd-4_family-983	1373	1347	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Candidula_unifasciata	Arion_vulgaris	RC/Helitron	492	325.3	87.755	4606	181	4758	4611	20	0.0582050464492129	0.274455207153285	2268	100115	80544
GCA_900747795.4-LR536448.2-53996432-54000559-+-GCA_902459505.2:rnd-6_family-509	GCA_905171765.1-LR991667.1-404245634-404249770-C-GCA_902459505.2:rnd-6_family-509	851704	1405100	GCA_902459505.2:rnd-6_family-509	GCA_902459505.2:rnd-6_family-509	Erpetoichthys_calabaricus	Bufo_bufo	RC/Helitron	249	861.35	89.738	4161	1	4123	4136	23	0.0712358596960201	0.129163041772992	1899	100245	80554
GCA_905116865.2-CAJHNH020003103.1-73656-78389-C-GCA_020796225.1:rnd-4_family-983	GCA_020796225.1-JADZMA010000555.1-25256-30282-+-GCA_020796225.1:rnd-4_family-983	1475	1911	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Candidula_unifasciata	Arion_vulgaris	RC/Helitron	492	325.3	86.481	4586	20	4542	4996	426	0.0654704050737258	0.273369205406289	1992	100115	80544
GCA_020796225.1-CM036759.1-11780428-11785484-+-GCA_020796225.1:rnd-4_family-983	GCA_019457785.1-JADODY010002404.1-9882-14461-C-GCA_020796225.1:rnd-4_family-983	1380	35928	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Arion_vulgaris	Vandiemenella_viatica	RC/Helitron	342	1306.34	84.894	4389	498	4881	4505	140	0.0945153885829038	0.333111742614016	3537	99790	80541
GCA_907164885.1-OU015492.1-86174484-86179116-+-GCA_020383195.1:rnd-6_family-4814	GCA_002778355.1-NQII01003633.1-12171-16809-C-GCA_002928295.1:rnd-6_family-1782	851727	33485	GCA_020383195.1:rnd-6_family-4814	GCA_002928295.1:rnd-6_family-1782	Dolomedes_plantarius	Clitarchus_hookeri	RC/Helitron	343	1100.062	81.715	4654	1	4630	4567	93	0.123444116398599	0.269612863144746	2442	95985	80530
GCA_004798865.1-SJPD01000038.1-66348-70795-+-GCA_018994145.1:rnd-5_family-1872	GCA_018994145.1-CM032242.1-109342367-109346464-+-GCA_018994145.1:rnd-5_family-1872	2162	979768	GCA_018994145.1:rnd-5_family-1872	GCA_018994145.1:rnd-5_family-1872	Varanus_komodoensis	Leptobrachium_ailaonicum	LTR/Gypsy	264	705.40898	81.851	4116	399	4447	9	4079	0.101511682866003	0.408860887187842	2067	97171	80542
GCA_015342795.1-CM027191.1-18711102-18716036-C-GCA_000762945.2:rnd-6_family-2710	GCA_019974035.1-BPSV01082334.1-2890-8008-+-GCA_000762945.2:rnd-6_family-2710	851565	851579	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Apteronemobius_asahinai	RC/Helitron	343	1100.062	78.891	4633	355	4934	5013	472	0.124713521755329	0.487282406255126	1827	99090	24748
GCA_911387785.1-OU426978.1-155645768-155650420-+-GCA_905475395.1:rnd-6_family-1327	GCA_019457785.1-JADODY010001211.1-1082556-1086938-C-GCA_905475395.1:rnd-6_family-1327	467622	856109	GCA_905475395.1:rnd-6_family-1327	GCA_905475395.1:rnd-6_family-1327	Aelia_acuminata	Vandiemenella_viatica	RC/Helitron	359	761.15	77.933	4595	1	4574	4381	21	0.146779845957988	0.452661191430094	2121	47762	13468
GCA_911387785.1-OU426981.1-115673401-115678039-+-GCA_905475395.1:rnd-6_family-1327	GCA_019457785.1-JADODY010001211.1-1082556-1086938-C-GCA_905475395.1:rnd-6_family-1327	9825	856109	GCA_905475395.1:rnd-6_family-1327	GCA_905475395.1:rnd-6_family-1327	Aelia_acuminata	Vandiemenella_viatica	RC/Helitron	359	761.15	77.889	4595	1	4574	4381	21	0.147647832490563	0.447667523239354	2118	47762	13468
GCA_911387785.1-OU426978.1-176893694-176898323-+-GCA_905475395.1:rnd-6_family-1327	GCA_019457785.1-JADODY010001211.1-1082556-1086938-C-GCA_905475395.1:rnd-6_family-1327	4137	856109	GCA_905475395.1:rnd-6_family-1327	GCA_905475395.1:rnd-6_family-1327	Aelia_acuminata	Vandiemenella_viatica	RC/Helitron	359	761.15	77.761	4591	1	4574	4381	21	0.149873260658266	0.447747136757193	2082	47762	13468
GCA_911387785.1-OU426978.1-45187049-45191684-+-GCA_905475395.1:rnd-6_family-1327	GCA_019457785.1-JADODY010001211.1-1082556-1086938-C-GCA_905475395.1:rnd-6_family-1327	42028	856109	GCA_905475395.1:rnd-6_family-1327	GCA_905475395.1:rnd-6_family-1327	Aelia_acuminata	Vandiemenella_viatica	RC/Helitron	359	761.15	77.635	4592	1	4574	4381	21	0.154186712531047	0.440550887895668	2118	47762	13468
GCA_905116865.2-CAJHNH020003103.1-73656-78389-C-GCA_020796225.1:rnd-4_family-983	GCA_020796225.1-JADZMA010000725.1-7678-12565-+-GCA_020796225.1:rnd-4_family-983	1475	1483	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Candidula_unifasciata	Arion_vulgaris	RC/Helitron	492	325.3	85.509	4582	20	4542	4855	334	0.0802966946367772	0.240498965126656	2091	100115	80544
GCA_905163555.1-LR991063.1-5992467-5996581-+-GCA_905163555.1:ltr-1_family-1004	GCA_910592155.1-OU342963.1-14103006-14107074-C-GCA_905163555.1:ltr-1_family-1004	1998	1399883	GCA_905163555.1:ltr-1_family-1004	GCA_905163555.1:ltr-1_family-1004	Notocelia_uddmanniana	Ypsolopha_scabrella	LTR/Copia	420	228	85.455	4132	3	4114	4068	1	0.071046079665475	0.366870108789804	3717	130961	32312
GCA_020796225.1-JADZMA010000555.1-25256-30282-+-GCA_020796225.1:rnd-4_family-983	GCA_019457785.1-JADODY010003966.1-786025-790505-C-GCA_020796225.1:rnd-4_family-983	1911	10731	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Arion_vulgaris	Vandiemenella_viatica	RC/Helitron	342	1306.34	80.378	4393	498	4873	4403	148	0.137184998497072	0.322148315826006	2409	99790	80541
GCA_014155875.1-JACEFZ010020052.1-198779-203785-+-GCA_020796225.1:rnd-4_family-983	GCA_019457785.1-JADODY010003966.1-786025-790505-C-GCA_020796225.1:rnd-4_family-983	1897	10731	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Cepaea_nemoralis	Vandiemenella_viatica	RC/Helitron	342	1306.34	79.762	4373	643	5006	4397	158	0.160111141214658	0.393858693162915	2562	98744	80540
GCA_014155875.1-JACEFZ010020339.1-4043-8416-+-GCA_020796225.1:rnd-4_family-983	GCA_019457785.1-JADODY010003966.1-786025-790505-C-GCA_020796225.1:rnd-4_family-983	1388	10731	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Cepaea_nemoralis	Vandiemenella_viatica	RC/Helitron	342	1306.34	79.383	4312	76	4355	4337	158	0.155263198937418	0.430006192377171	2748	98744	80540
GCA_015342795.1-CM027187.1-123550200-123555132-C-GCA_000762945.2:rnd-6_family-2710	GCA_019974035.1-BPSV01082334.1-2890-8008-+-GCA_000762945.2:rnd-6_family-2710	851446	851579	GCA_000762945.2:rnd-6_family-2710	GCA_000762945.2:rnd-6_family-2710	Argiope_bruennichi	Apteronemobius_asahinai	RC/Helitron	343	1100.062	78.777	4646	356	4932	5013	472	0.130372789537625	0.488041288158609	1380	99090	24748
GCA_905231855.1-HG993128.1-50898521-50903531-C-GCA_905187475.1:ltr-1_family-6	GCA_905187475.1-LR994574.1-24691552-24696661-+-GCA_905187475.1:ltr-1_family-6	851684	851698	GCA_905187475.1:ltr-1_family-6	GCA_905187475.1:ltr-1_family-6	Eristalis_tenax	Syritta_pipiens	LTR/Gypsy	401	104.3854	95.393	5101	1	5010	5099	1	0.0113063835741848	0.0525894558047079	2085	55917	15239
GCA_905231855.1-HG993128.1-50898521-50903531-C-GCA_905187475.1:ltr-1_family-6	GCA_905187475.1-LR994574.1-1037160-1042269-C-GCA_905187475.1:ltr-1_family-6	851684	851700	GCA_905187475.1:ltr-1_family-6	GCA_905187475.1:ltr-1_family-6	Eristalis_tenax	Syritta_pipiens	LTR/Gypsy	401	104.3854	95.373	5101	1	5010	11	5109	0.0118636307190933	0.0540572638035931	2085	55917	15239
GCA_905231855.1-HG993128.1-50898521-50903531-C-GCA_905187475.1:ltr-1_family-6	GCA_905220385.1-CAJMZQ010000074.1-589804-594853-C-GCA_905187475.1:ltr-1_family-6	851684	1955	GCA_905187475.1:ltr-1_family-6	GCA_905187475.1:ltr-1_family-6	Eristalis_tenax	Xylota_sylvarum	LTR/Gypsy	400	115.4318	94.849	5106	6	5010	1	5049	0.0101700371158161	0.0278412433337452	1824	29049	9552
GCA_019009955.1-CM032232.1-59966417-59972150-+-GCA_020383195.1:rnd-6_family-4814	GCA_000762945.2-KZ617555.1-20195-24776-+-GCA_020383195.1:rnd-6_family-4814	1209	857954	GCA_020383195.1:rnd-6_family-4814	GCA_020383195.1:rnd-6_family-4814	Riptortus_pedestris	Blattella_germanica	RC/Helitron	359	761.15	95.624	4593	1189	5711	1	4562	0.0122281076293947	0.0208590498412807	3066	95158	23698
GCA_000365465.3-ML633394.1-409479-414011-C-GCA_020796225.1:rnd-4_family-983	GCA_907164885.1-OU015490.1-160179629-160184408-+-GCA_020796225.1:rnd-4_family-983	1249	1397923	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Parasteatoda_tepidariorum	Dolomedes_plantarius	RC/Helitron	350	408.116	95.592	4378	1	4372	4466	91	0.0342519628980558	0.069271933034826	4146	92665	59338
GCA_000365465.3-ML633394.1-409479-414011-C-GCA_020796225.1:rnd-4_family-983	GCA_907164885.1-OU015503.1-59113852-59118645-+-GCA_020796225.1:rnd-4_family-983	1249	873295	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Parasteatoda_tepidariorum	Dolomedes_plantarius	RC/Helitron	350	408.116	95.419	4388	1	4372	4478	91	0.0358500283743798	0.0609360084764719	2895	92665	59338
GCA_000365465.3-ML633394.1-409479-414011-C-GCA_020796225.1:rnd-4_family-983	GCA_907164885.1-OU015491.1-73794022-73798818-+-GCA_020796225.1:rnd-4_family-983	1249	1397966	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Parasteatoda_tepidariorum	Dolomedes_plantarius	RC/Helitron	350	408.116	95.134	4398	1	4372	4481	91	0.036604934123689	0.0611352255086389	4104	92665	59338
GCA_000365465.3-ML633394.1-409479-414011-C-GCA_020796225.1:rnd-4_family-983	GCA_907164885.1-OU015496.1-45702006-45706761-+-GCA_020796225.1:rnd-4_family-983	1249	1397932	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Parasteatoda_tepidariorum	Dolomedes_plantarius	RC/Helitron	350	408.116	95.363	4378	1	4372	4440	70	0.0365328558451066	0.0579165042836958	4062	92665	59338
GCA_905171775.1-LR991684.1-176288431-176292904-+-GCA_905171775.1:ltr-1_family-571	GCA_905171765.1-LR991676.1-79976945-79981156-+-GCA_905171775.1:ltr-1_family-571	14354	1399991	GCA_905171775.1:ltr-1_family-571	GCA_905171775.1:ltr-1_family-571	Rana_temporaria	Bufo_bufo	LTR/Gypsy	270	298.424	91.79	4263	233	4473	5	4211	0.0457502723547211	0.120714446633118	2943	1521	60775
GCA_021130785.1-CM037687.1-100885601-100890173-C-GCA_918358865.1:rnd-2_family-43	GCA_017312745.1-BOPP01000975.1-4143-10471-+-GCA_918358865.1:rnd-2_family-43	1116	852070	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Gryllus_bimaculatus	RC/Helitron	359	761.15	85.653	4698	14	4438	5928	1348	0.0725861412868207	0.116476498642765	1350	99400	80524
GCA_020796225.1-CM036755.1-84033561-84038513-+-GCA_020796225.1:rnd-4_family-983	GCA_019457785.1-JADODY010003966.1-786025-790505-C-GCA_020796225.1:rnd-4_family-983	1914	10731	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Arion_vulgaris	Vandiemenella_viatica	RC/Helitron	342	1306.34	80.492	4388	419	4793	4403	148	0.149798527279078	0.353297025713994	1983	99790	80541
GCA_019457785.1-JADODY010003049.1-326338-330856-C-Danaus_plexippus:rnd-5_family-257	GCA_017312745.1-BOPP01000079.1-4268992-4273753-C-Danaus_plexippus:rnd-5_family-257	858024	851686	Danaus_plexippus:rnd-5_family-257	Danaus_plexippus:rnd-5_family-257	Vandiemenella_viatica	Gryllus_bimaculatus	RC/Helitron	362	560	78.299	4608	81	4487	147	4700	0.156527468436125	0.34138854580722	2331	99384	59448
GCA_021130785.1-CM037690.1-165488264-165493393-C-GCA_918358865.1:rnd-2_family-43	GCA_019457785.1-JADODY010002430.1-311103-315699-+-GCA_918358865.1:rnd-2_family-43	656	851733	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Vandiemenella_viatica	RC/Helitron	359	761.15	79.901	4040	255	4239	4495	559	0.111681161379083	0.473509892530668	2439	76685	59801
GCA_021130785.1-CM037692.1-114635970-114640214-C-GCA_918358865.1:rnd-2_family-43	GCA_910592155.1-OU342981.1-3313496-3318604-C-GCA_918358865.1:rnd-2_family-43	2005	393	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Ypsolopha_scabrella	RC/Helitron	374	743.8	98.088	4236	12	4243	2	4195	0.00717148545914414	0.0090573761621589	3618	100156	80507
GCA_021130785.1-CM037692.1-114635970-114640214-C-GCA_918358865.1:rnd-2_family-43	GCA_018904275.1-JAEIGQ010000027.1-2460412-2465477-C-GCA_918358865.1:rnd-2_family-43	2005	2099	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Lordiphosa_clarofinis	RC/Helitron	374	743.8	98.19	4200	47	4243	1	4159	0.00711621993212552	0.00902047899670911	3585	99575	80506
GCA_021130785.1-CM037692.1-114635970-114640214-C-GCA_918358865.1:rnd-2_family-43	GCA_003285725.2-QMEN02000237.1-221822-226025-C-GCA_918358865.1:rnd-2_family-43	2005	1399892	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Scaptodrosophila_lebanonensis	RC/Helitron	374	743.8	97.435	4249	1	4243	1	4203	0.0125066333345562	0.0173208352943118	3600	91196	59442
GCA_021130785.1-CM037692.1-114635970-114640214-C-GCA_918358865.1:rnd-2_family-43	GCA_003285725.2-QMEN02000237.1-212048-216253-C-GCA_918358865.1:rnd-2_family-43	2005	1399977	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Scaptodrosophila_lebanonensis	RC/Helitron	374	743.8	97.412	4251	1	4243	1	4205	0.0126442083263286	0.0273865968557992	2271	91196	59442
GCA_021130785.1-CM037692.1-114635970-114640214-C-GCA_918358865.1:rnd-2_family-43	GCA_003285725.2-QMEN02000029.1-278262-282462-C-GCA_918358865.1:rnd-2_family-43	2005	1399971	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Scaptodrosophila_lebanonensis	RC/Helitron	374	743.8	97.232	4227	23	4243	24	4200	0.0128330624518754	0.0134508268756707	3600	91196	59442
GCA_021130785.1-CM037692.1-114635970-114640214-C-GCA_918358865.1:rnd-2_family-43	GCA_003285725.2-QMEN02000237.1-231257-235408-C-GCA_918358865.1:rnd-2_family-43	2005	1399934	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Scaptodrosophila_lebanonensis	RC/Helitron	374	743.8	97.498	4196	55	4243	3	4151	0.0116960398663863	0.0164828760232406	3417	91196	59442
GCA_000365465.3-ML633394.1-409479-414011-C-GCA_020796225.1:rnd-4_family-983	GCA_907164885.1-OU015492.1-37278292-37283079-+-GCA_020796225.1:rnd-4_family-983	1249	1397933	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Parasteatoda_tepidariorum	Dolomedes_plantarius	RC/Helitron	350	408.116	95.186	4383	1	4372	4472	91	0.038050545572764	0.0663745071107073	4131	92665	59338
GCA_021130785.1-CM037692.1-114635970-114640214-C-GCA_918358865.1:rnd-2_family-43	GCA_003285725.2-QMEN02000237.1-202352-206443-C-GCA_918358865.1:rnd-2_family-43	2005	1399984	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Scaptodrosophila_lebanonensis	RC/Helitron	374	743.8	96.249	4185	55	4232	3	4091	0.015854369369788	0.019833443439657	2172	91196	59442
GCA_905171775.1-LR991687.1-70265545-70269659-+-RTEX-1_LeLe_RTEX_Leptobrachium	GCA_905171765.1-LR991672.1-4009046-4013631-+-RTEX-1_LeLe_RTEX_Leptobrachium	2443	1397763	RTEX-1_LeLe_RTEX_Leptobrachium	RTEX-1_LeLe_RTEX_Leptobrachium	Rana_temporaria	Bufo_bufo	LINE/RTE-X	270	298.424	97.365	4060	2	4061	403	4460	0.0163523466432431	0.0524705381923435	3657	100337	80500
GCA_905171775.1-LR991687.1-70265545-70269659-+-RTEX-1_LeLe_RTEX_Leptobrachium	GCA_905171765.1-LR991672.1-408092944-408098619-+-RTEX-1_LeLe_RTEX_Leptobrachium	2443	1397103	RTEX-1_LeLe_RTEX_Leptobrachium	RTEX-1_LeLe_RTEX_Leptobrachium	Rana_temporaria	Bufo_bufo	LINE/RTE-X	270	298.424	96.769	4116	2	4113	1559	5662	0.0182306444794301	0.0462648385822088	3525	100337	80500
GCA_021130785.1-CM037692.1-114635970-114640214-C-GCA_918358865.1:rnd-2_family-43	GCA_019457785.1-JADODY010002326.1-2430513-2436361-+-GCA_918358865.1:rnd-2_family-43	2005	851735	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Vandiemenella_viatica	RC/Helitron	359	761.15	94.5	4236	36	4239	4158	1	0.0227492303360294	0.0533885663895169	3258	76685	59801
GCA_900747795.4-LR536433.2-125354225-125358440-C-GCA_900747795.4:ltr-1_family-583	GCA_903798195.1-LR812520.1-24321559-24325744-C-GCA_900747795.4:ltr-1_family-583	2006	1399893	GCA_900747795.4:ltr-1_family-583	GCA_900747795.4:ltr-1_family-583	Erpetoichthys_calabaricus	Danio_kyathit	LTR/Gypsy	250	792.7	91.778	4208	8	4215	4	4185	0.034658371991075	0.201421647269567	3963	110646	71790
GCA_900747795.4-LR536433.2-125354225-125358440-C-GCA_900747795.4:ltr-1_family-583	GCA_903798195.1-CAIGQS010000020.1-753909-758094-C-GCA_900747795.4:ltr-1_family-583	2006	1399898	GCA_900747795.4:ltr-1_family-583	GCA_900747795.4:ltr-1_family-583	Erpetoichthys_calabaricus	Danio_kyathit	LTR/Gypsy	250	792.7	91.696	4215	1	4215	1	4185	0.035376177280524	0.201806326427558	3963	110646	71790
GCA_917563855.2-OU830594.1-48424439-48428705-C-Gypsy-13_SpFr-I_Gypsy_Spodoptera	GCA_916999025.1-OU779865.1-31573924-31577868-C-Gypsy-13_SpFr-I_Gypsy_Spodoptera	1649	1399914	Gypsy-13_SpFr-I_Gypsy_Spodoptera	Gypsy-13_SpFr-I_Gypsy_Spodoptera	Limnephilus_lunatus	Orgyia_antiqua	LTR/Gypsy	418	467.9186	83.635	3984	256	4229	1	3925	0.0845709080768447	0.477818992958102	3414	100439	80546
GCA_911387785.1-OU426983.1-23485007-23489623-+-GCA_905475395.1:rnd-6_family-1327	GCA_019457785.1-JADODY010185026.1-7235004-7239543-C-GCA_905475395.1:rnd-6_family-1327	2149738	851951	GCA_905475395.1:rnd-6_family-1327	GCA_905475395.1:rnd-6_family-1327	Aelia_acuminata	Vandiemenella_viatica	RC/Helitron	359	761.15	79.527	4655	1	4616	4534	1	0.12792493380867	0.460944470867898	1827	47762	13468
GCA_021130785.1-CM037692.1-114635970-114640214-C-GCA_918358865.1:rnd-2_family-43	GCA_019457785.1-JADODY010002430.1-311103-315699-+-GCA_918358865.1:rnd-2_family-43	2005	851733	GCA_918358865.1:rnd-2_family-43	GCA_918358865.1:rnd-2_family-43	Homalodisca_vitripennis	Vandiemenella_viatica	RC/Helitron	359	761.15	79.618	4033	260	4238	4490	577	0.105961932664525	0.495934801244849	2472	76685	59801
GCA_905231855.1-HG993126.1-60037582-60042563-+-GCA_905187475.1:ltr-1_family-6	GCA_916610125.1-OU744276.1-73393897-73398988-+-GCA_905187475.1:ltr-1_family-6	854020	1399709	GCA_905187475.1:ltr-1_family-6	GCA_905187475.1:ltr-1_family-6	Eristalis_tenax	Cheilosia_vulpina	LTR/Gypsy	400	115.4318	94.873	5091	1	4981	1	5088	0.0176504136901198	0.046099319223995	2976	79754	57201
GCA_918358865.1-OU911082.1-17433602-17437940-C-Helitron-3_LMi_Helitron_Locusta	GCA_907165245.1-OU015610.1-1495406-1499753-+-Helitron-3_LMi_Helitron_Locusta	1296	1272	Helitron-3_LMi_Helitron_Locusta	Helitron-3_LMi_Helitron_Locusta	Melinaea_marsaeus_rileyi	Habrosyne_pyritoides	RC/Helitron	422	204.076	98.965	4347	2	4338	4347	1	0.00511884448601277	0.0111418036860261	4140	81002	20444
GCA_918358865.1-OU911084.1-39967119-39971457-C-Helitron-3_LMi_Helitron_Locusta	GCA_907165245.1-OU015610.1-1495406-1499753-+-Helitron-3_LMi_Helitron_Locusta	2025	1272	Helitron-3_LMi_Helitron_Locusta	Helitron-3_LMi_Helitron_Locusta	Melinaea_marsaeus_rileyi	Habrosyne_pyritoides	RC/Helitron	422	204.076	98.873	4347	2	4338	4347	1	0.0059181288717894	0.0111459221316241	4140	81002	20444
GCA_900747795.4-LR536433.2-206780767-206784962-C-GCA_900747795.4:ltr-1_family-583	GCA_903798195.1-LR812520.1-24321559-24325744-C-GCA_900747795.4:ltr-1_family-583	2012	1399893	GCA_900747795.4:ltr-1_family-583	GCA_900747795.4:ltr-1_family-583	Erpetoichthys_calabaricus	Danio_kyathit	LTR/Gypsy	250	792.7	92.007	4191	6	4195	15	4185	0.0338496822115443	0.199560789548055	3960	110646	71790
GCA_900747795.4-LR536433.2-206780767-206784962-C-GCA_900747795.4:ltr-1_family-583	GCA_903798195.1-CAIGQS010000020.1-753909-758094-C-GCA_900747795.4:ltr-1_family-583	2012	1399898	GCA_900747795.4:ltr-1_family-583	GCA_900747795.4:ltr-1_family-583	Erpetoichthys_calabaricus	Danio_kyathit	LTR/Gypsy	250	792.7	91.959	4191	6	4195	15	4185	0.0345685458181211	0.199960300864678	3960	110646	71790
GCA_900747795.4-LR536435.2-316149645-316153847-C-GCA_900747795.4:ltr-1_family-583	GCA_903798195.1-LR812520.1-24321559-24325744-C-GCA_900747795.4:ltr-1_family-583	2013	1399893	GCA_900747795.4:ltr-1_family-583	GCA_900747795.4:ltr-1_family-583	Erpetoichthys_calabaricus	Danio_kyathit	LTR/Gypsy	250	792.7	91.496	4198	6	4202	14	4185	0.0333058792406238	0.21970734164873	3936	110646	71790
GCA_900747795.4-LR536435.2-316149645-316153847-C-GCA_900747795.4:ltr-1_family-583	GCA_903798195.1-CAIGQS010000020.1-753909-758094-C-GCA_900747795.4:ltr-1_family-583	2013	1399898	GCA_900747795.4:ltr-1_family-583	GCA_900747795.4:ltr-1_family-583	Erpetoichthys_calabaricus	Danio_kyathit	LTR/Gypsy	250	792.7	91.448	4198	6	4202	14	4185	0.0340268205029066	0.220151109481041	3936	110646	71790
GCA_014155875.1-JACEFZ010020052.1-198779-203785-+-GCA_020796225.1:rnd-4_family-983	GCA_907164885.1-OU015493.1-73146910-73151207-C-GCA_020796225.1:rnd-4_family-983	1897	2479	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Cepaea_nemoralis	Dolomedes_plantarius	RC/Helitron	342	1306.34	90.254	4248	702	4934	4222	3	0.0824315910503035	0.153724681348338	1023	169946	80550
GCA_907164885.1-OU015490.1-135934382-135939108-C-GCA_020383195.1:rnd-6_family-4814	GCA_002778355.1-NQII01005219.1-60960-65665-C-GCA_020383195.1:rnd-6_family-4814	851559	15229	GCA_020383195.1:rnd-6_family-4814	GCA_020383195.1:rnd-6_family-4814	Dolomedes_plantarius	Clitarchus_hookeri	RC/Helitron	343	1100.062	85.368	4039	67	4085	1	3995	0.110503513260723	0.264348961925736	1725	95985	80530
GCA_018994145.1-CM032234.1-270916250-270920722-+-GCA_905171775.1:ltr-1_family-569	GCA_905171765.1-LR991676.1-101124514-101129688-C-GCA_905171775.1:ltr-1_family-569	851362	1400197	GCA_905171775.1:ltr-1_family-569	GCA_905171775.1:ltr-1_family-569	Leptobrachium_ailaonicum	Bufo_bufo	LTR/Pao	269	385.56471	84.335	3977	504	4472	5174	1296	0.0939403885235292	0.303526011287615	3384	45612	60593
GCA_917563855.2-OU830604.1-58237359-58241624-C-Gypsy-13_SpFr-I_Gypsy_Spodoptera	GCA_916999025.1-OU779865.1-31573924-31577868-C-Gypsy-13_SpFr-I_Gypsy_Spodoptera	1778	1399914	Gypsy-13_SpFr-I_Gypsy_Spodoptera	Gypsy-13_SpFr-I_Gypsy_Spodoptera	Limnephilus_lunatus	Orgyia_antiqua	LTR/Gypsy	418	467.9186	83.605	3989	256	4228	1	3925	0.0824354752807689	0.468718366080915	3405	100439	80546
GCA_019447015.1-CM033469.1-7763450-7769224-C-GCA_905171765.1:ltr-1_family-581	GCA_905171765.1-LR991671.1-423447223-423452248-C-GCA_905171765.1:ltr-1_family-581	1785	1397322	GCA_905171765.1:ltr-1_family-581	GCA_905171765.1:ltr-1_family-581	Hymenochirus_boettgeri	Bufo_bufo	LTR/Gypsy	268	422	83.392	3998	957	4940	1047	5025	0.0839194293989611	0.437623223204541	2697	9252	4414
GCA_020796225.1-JADZMA010000208.1-19512-24469-+-GCA_020796225.1:rnd-4_family-983	GCA_019457785.1-JADODY010003966.1-786025-790505-C-GCA_020796225.1:rnd-4_family-983	1414	10731	GCA_020796225.1:rnd-4_family-983	GCA_020796225.1:rnd-4_family-983	Arion_vulgaris	Vandiemenella_viatica	RC/Helitron	342	1306.34	80.21	4391	431	4803	4403	148	0.14850357632231	0.330344881681705	2460	99790	80541
GCA_905231855.1-HG993125.1-27912510-27917590-C-GCA_905187475.1:ltr-1_family-6	GCA_905187475.1-LR994572.1-40165380-40170486-+-GCA_905187475.1:ltr-1_family-6	851706	851697	GCA_905187475.1:ltr-1_family-6	GCA_905187475.1:ltr-1_family-6	Eristalis_tenax	Syritta_pipiens	LTR/Gypsy	401	104.3854	96.608	5100	1	5080	5096	1	0.0175126433920242	0.0555443431151709	3564	55917	15239
